,time,YPredicted,YReal,KPredicted,NPredicted,RPredicted,loss,An,d,al,tr,depon,gentime,Z,dn,ksted,nsted,rsted,s,segment_index,A,be,phi,region_id
463,463,0.188617596042828,0.14401953462232,0.0728234600748461,0.207392342604397,0.904114816458696,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
464,464,0.191192421714693,0.13578458769176,0.0815303034058297,0.211470008283469,0.89853212958135,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
465,465,0.194010271557022,0.13568816768731,0.0873782632951787,0.215415224752953,0.894934246942422,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
466,466,0.196942733533011,0.14149644764071,0.0914630898906969,0.219270794314305,0.892407669576005,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
467,467,0.199871157940759,0.14940826474123,0.0945356952244134,0.223075384083727,0.89018534975506,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
468,468,0.202773053417134,0.15700511927477,0.0969815100514909,0.226832634575508,0.888125264321115,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
469,469,0.205654882419504,0.1629011373491,0.0989956811042098,0.230536168748219,0.886264422720519,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
470,470,0.208468530335864,0.1662979803829,0.100815522999514,0.234200254806377,0.884327320313938,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
471,471,0.21123549224501,0.16707082732947,0.102471045950902,0.237813077309909,0.882449116056655,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
472,472,0.213964477931989,0.1661753699784,0.103981674604128,0.241368064136985,0.880685150365268,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
473,473,0.216631657959076,0.165075182272,0.105432509219781,0.244871452030751,0.878907871071114,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
474,474,0.21921977185566,0.16471166964123,0.106870718500456,0.248327337593881,0.877031990359853,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
475,475,0.221764981002283,0.16583084766851,0.1082426058642,0.251718580183755,0.875264036546323,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
476,476,0.224280910866651,0.16985013870701,0.109534534863558,0.255037774408926,0.873677071162535,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
477,477,0.22674439678845,0.17855172041523,0.110781721586327,0.258292406711197,0.872147583847468,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
478,478,0.229091084448719,0.19309179252188,0.112063153008447,0.261506106900373,0.870347389682845,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
479,479,0.231331862976726,0.2132020504211,0.113356035274413,0.2646735329936,0.868344427927472,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
480,480,0.233589781777409,0.23606711054956,0.1145485493759,0.267742396325308,0.866772804153345,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
481,481,0.235888611150755,0.25690596207222,0.115623662686009,0.270703268689476,0.865733834819094,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
482,482,0.238128593681473,0.27167061304477,0.116668597467723,0.273596278818476,0.864718161851388,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
483,483,0.2401262918239,0.27966025570118,0.11783593991429,0.276493121216355,0.86283830083981,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
484,484,0.242042769355873,0.28365202566863,0.11899222509101,0.279329700185737,0.860893943078965,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
485,485,0.244054734989679,0.28821144332866,0.119991829911261,0.28203400291127,0.859730249419194,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
486,486,0.24607983887974,0.29758232333196,0.1209046882566,0.284640171220037,0.858931560166555,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
487,487,0.247881730981412,0.31374315769526,0.12192086685198,0.287241905306163,0.857386153177809,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
488,488,0.249633532179344,0.33478537444594,0.122902345122921,0.28977090493658,0.855911654217391,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
489,489,0.363935706863048,0.35705444312099,0.122902345122921,0.28977090493658,0.855911654217391,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
490,490,0.382905481671048,0.37895722239647,0.148179651427422,0.313754382139781,0.817311432885382,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
491,491,0.401236279918422,0.4012550461787,0.167181814708165,0.337217181702942,0.790435713189958,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
492,492,0.418260157564464,0.4247307968355,0.182183548430349,0.360049534111258,0.769071829536747,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
493,493,0.433674759072069,0.44896564404793,0.194436098042127,0.38205356213046,0.75075585097502,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
494,494,0.447290696377731,0.47233692816646,0.204758343657738,0.403041613523542,0.734222348245628,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
495,495,0.459110964739137,0.49245549849879,0.213442871819263,0.422820110503784,0.719146105488487,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
496,496,0.469200974122263,0.50683071029123,0.220886218353395,0.441238874198685,0.705265295835786,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
497,497,0.477669725430142,0.51296552337836,0.227225067576738,0.45820326547257,0.692509384486052,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
498,498,0.484613569971477,0.50891474666013,0.232545278320365,0.473693973440873,0.680752463631631,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
499,499,0.490246613170007,0.49560677481321,0.236990204132361,0.487663801458726,0.670070361138418,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
500,500,0.494859053725839,0.47776142877657,0.240648347326201,0.50004407297858,0.66070038947313,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
501,501,0.498515798444204,0.46205274382788,0.243652812482269,0.511002476350532,0.652311923392739,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
502,502,0.501261474491643,0.45437884572077,0.24616249384824,0.520725801951529,0.644573781437341,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
503,503,0.503251687314864,0.4550760101752,0.248232766343691,0.529282791212662,0.637503599439401,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
504,504,0.504784522279365,0.45910080142703,0.249815485560101,0.536624136619163,0.631467830523752,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
505,505,0.506075893769608,0.46253525795411,0.250911645170742,0.542780214780643,0.62662556588449,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
506,506,0.507050868433666,0.4659579681775,0.251759842529875,0.5480294234108,0.622456045527268,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
507,507,0.507730423040865,0.47185510924923,0.252500788936247,0.552539179857111,0.61873451461386,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
508,508,0.508166494394388,0.48122270166284,0.253169911988499,0.556411463982005,0.615391682942355,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
509,509,0.508450184220387,0.49263518826131,0.253697402474843,0.559682893529332,0.612513510495625,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
510,510,0.508697488979616,0.50242873168858,0.253950411768184,0.562349559742539,0.61027853644645,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
511,511,0.508892746782918,0.50696353718843,0.254079448441471,0.564554748617,0.608464905769895,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
512,512,0.509032381870409,0.50445057087399,0.2541929377547,0.566394659333908,0.606931398208882,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
513,513,0.509126809218961,0.49589588390908,0.254327418251853,0.567931382668971,0.605615695840135,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
514,514,0.509186232060625,0.48603555899486,0.254478656090245,0.569213506081807,0.604484862272441,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
515,515,0.509221390582298,0.48066328465354,0.254601645040519,0.570276113715942,0.603535342646647,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
516,516,0.509242000537087,0.48228141327682,0.254623580347603,0.571145920028283,0.602781007628196,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
517,517,0.509244354150751,0.48850552612445,0.254601080542116,0.57187887040893,0.602144887398422,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
518,518,0.509242772935751,0.49426366198277,0.254581132040933,0.572486688174805,0.601614779157976,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
519,519,0.509249838916297,0.4987498288292,0.254579259539878,0.572974616693368,0.601194387895442,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
520,520,0.509270449327274,0.50471090702857,0.254600905035697,0.573354857033402,0.600876219374614,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
521,521,0.509301794771059,0.51115752158349,0.254641427826062,0.573646567965012,0.600641580134492,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
522,522,0.509333364731209,0.51295584227233,0.254686104509567,0.573875865959629,0.600460577489284,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
523,523,0.509346966136579,0.50669092255642,0.254710128985731,0.574075825190005,0.600292119528407,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
524,524,0.509334251349325,0.49322846373069,0.254729617399735,0.574281800255208,0.600089220797438,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
525,525,0.509331051297172,0.47863657239035,0.254839933877764,0.574488008214057,0.599862879491399,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
526,526,0.509331137049756,0.47125047913175,0.254960239254228,0.574668650143915,0.599659138648123,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
527,527,0.509327497490742,0.47787648112027,0.255023905828511,0.574806189620437,0.599510362823447,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
528,528,0.50931654782872,0.49937984135248,0.254993661635104,0.574891688517469,0.599434227942243,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
529,529,0.509298053090396,0.52834499724046,0.254861590443614,0.574924807007043,0.599433721298416,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
530,530,0.509275107661741,0.55375732515737,0.254649131758757,0.574913803559381,0.599497141554904,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
531,531,0.509254180485053,0.56788449230338,0.254407080820362,0.574875534942889,0.599598098743679,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
532,532,0.509245193935747,0.5696210553309,0.25421558860337,0.574835456224164,0.599695514265746,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
533,533,0.509261562508619,0.56659574251167,0.254184161817833,0.57482762076799,0.599733620891145,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
534,534,0.509301794796306,0.57073573827417,0.254349517581942,0.574872043544682,0.599679137529848,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
535,535,0.509320886764064,0.59000054462225,0.25447043454859,0.574918798831856,0.599614679566274,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
536,536,0.509325824920005,0.62198354371408,0.254545800964931,0.574959988648636,0.599555788461821,0.0359359555714075,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.71764929766482,0.471488639861189,0.22584551358188,Sonoran Desert
537,537,0.513072561482956,0.65677583033946,0.254545800964931,0.574959988648636,0.599555788461821,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
538,538,0.605884675357421,0.68650829914436,0.265559229296662,0.572765441987138,0.705318896870665,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
539,539,0.676677305430073,0.70948733424032,0.288107862265766,0.585691031295504,0.76271205412741,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
540,540,0.730436487488,0.72996221761944,0.313863436582551,0.607454703490079,0.787155402643535,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
541,541,0.772656752058866,0.75235336540335,0.338801223507495,0.633897339831462,0.793244614861132,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
542,542,0.807536916809312,0.77575609949008,0.361351385906574,0.662425704777704,0.790517289621808,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
543,543,0.83760722456531,0.79673359439926,0.38128035457211,0.691589584773264,0.783912532183972,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
544,544,0.864083075695781,0.81562693360362,0.398923468473911,0.720589835946253,0.775575988163482,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
545,545,0.887656266502279,0.83712968035689,0.414567914506842,0.748882806807149,0.766639898642553,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
546,546,0.908886499723319,0.86739166813031,0.428333500092838,0.776021062027064,0.757916504465276,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
547,547,0.927791634182207,0.91419864176242,0.440677664408787,0.801927045059796,0.749272423828383,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
548,548,0.944651415885974,0.98687550545865,0.451691189822897,0.826391929179133,0.741002954491749,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
549,549,0.959733085507434,1.09178366856317,0.461446333011137,0.849268421800203,0.733319335415674,0.0664183576039924,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.733984396929861,0.211532325518381,0.2,Sonoran Desert
550,550,1.10751380368827,1.21897393357216,0.461446333011137,0.849268421800203,0.733319335415674,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
551,551,1.24286524744011,1.34039977109643,0.512440197543141,0.915361741237817,0.758523587683912,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
552,552,1.35752208757225,1.43263074918427,0.56802156124946,0.992841842457136,0.760179907137499,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
553,553,1.45445740653808,1.49182763903118,0.622068234734984,1.07576076617696,0.749900624069914,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
554,554,1.53604578531829,1.52470230341963,0.672587093571476,1.16040518726803,0.733814814817022,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
555,555,1.6035128446911,1.53880243445983,0.717436929690196,1.24338108710901,0.715643089030652,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
556,556,1.65805273639329,1.53653979443705,0.756762182653387,1.32277119078229,0.696891870278838,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
557,557,1.70089678578183,1.52423268019659,0.789877409682648,1.39667791758526,0.678803809529764,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
558,558,1.73343812113668,1.52078417908517,0.817240701861499,1.46415015224548,0.661826594654199,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
559,559,1.75705287301804,1.5526398359678,0.839522298475609,1.52476853521534,0.646113420034109,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
560,560,1.77345004216806,1.63735711286738,0.856742749168756,1.57796898275341,0.63209217050405,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
561,561,1.78428759552883,1.77007376529718,0.869520885749434,1.62377042386494,0.619882810219774,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
562,562,1.79063908440195,1.92498770852195,0.879108477574386,1.66305345537829,0.609107043901718,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
563,563,1.79358116208112,2.06099344062512,0.886142518094926,1.69637046879761,0.599665775862558,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
564,564,1.79441417762663,2.14505377309931,0.890615099259705,1.72385573382021,0.591788516762037,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
565,565,1.79413456753543,2.1653738631074,0.893018896391317,1.74604569122146,0.585448421085325,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
566,566,1.79297452242701,2.12563944903514,0.894349048358413,1.76411826189451,0.580173127565744,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
567,567,1.79117499286212,2.03697832460781,0.895099270239378,1.77888997038333,0.575702763548336,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
568,568,1.78910841716959,1.91319781354455,0.895360296017322,1.79079544192265,0.571995613598249,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
569,569,1.78727208887495,1.76652752705812,0.894920704613629,1.79996877534525,0.569176760548641,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
570,570,1.78567983854047,1.60862717453758,0.894239383298792,1.80707665587187,0.567001234110281,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
571,571,1.78427814811095,1.45196835721904,0.893537866337131,1.81262467538119,0.565285433372926,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
572,572,1.78308638749638,1.30642079297237,0.892861550025518,1.81692945037262,0.563944811768825,0.217817485202656,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,1.05589964554787,0.13857032266807,0.205908363992252,Sonoran Desert
573,573,1.03183080179156,1.1684439224654,0.892861550025518,1.81692945037262,0.563944811768825,0.133448604872967,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.36540700194408,0.2,Sonoran Desert
574,574,0.802911764521452,1.02375089141687,0.717431497069407,1.65059925232467,0.483250554470002,0.133448604872967,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.36540700194408,0.2,Sonoran Desert
575,575,0.690530903652485,0.86954124109696,0.579986176787301,1.48539106891743,0.461994692913986,0.133448604872967,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.36540700194408,0.2,Sonoran Desert
576,576,0.632039754682267,0.72083654816278,0.480790433457182,1.33527076343818,0.470518630965144,0.133448604872967,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.36540700194408,0.2,Sonoran Desert
577,577,0.600290563748164,0.59952593676451,0.412311144783686,1.20463444426721,0.495419219260147,0.133448604872967,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.36540700194408,0.2,Sonoran Desert
578,578,0.582192544651304,0.51945491854576,0.366158544081592,1.09334447727912,0.529423958866313,0.133448604872967,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.36540700194408,0.2,Sonoran Desert
579,579,0.570848255808767,0.47607072807313,0.335339944917807,0.99946823553194,0.567862689312109,0.133448604872967,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.36540700194408,0.2,Sonoran Desert
580,580,0.559163772227903,0.45439226930424,0.314520494493014,0.920747003487331,0.603764850455487,0.133448604872967,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.36540700194408,0.2,Sonoran Desert
